antecedents,consequents,confidence
"frozenset({'Q17B', 'Q06B'})","frozenset({'Q21A', 'Q03A', 'Q15A', 'ALTA', 'Q18A'})",0.8244624603454354
"frozenset({'Q21A', 'Q19B', 'Q03A', 'Q15A', 'Q18A', 'Q06B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q19B', 'Q03A', 'Q15A', 'Q06B'})","frozenset({'ALTA', 'Q18A'})",0.8828056011101298
"frozenset({'Q21A', 'Q19B', 'Q03A', 'Q18A', 'Q06B'})","frozenset({'ALTA', 'Q15A'})",0.8508206686930091
"frozenset({'Q21A', 'Q19B', 'Q15A', 'Q18A', 'Q06B'})","frozenset({'ALTA', 'Q03A'})",0.9960148021633931
"frozenset({'Q21A', 'Q03A', 'Q15A', 'Q18A', 'Q06B'})","frozenset({'ALTA', 'Q19B'})",0.8039519788615085
"frozenset({'Q19B', 'Q03A', 'Q15A', 'Q18A', 'Q06B'})","frozenset({'ALTA', 'Q21A'})",0.8263077104734915
"frozenset({'Q19B', 'Q21A', 'Q06B', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8792009548338464
"frozenset({'Q19B', 'Q18A', 'Q21A', 'Q06B'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8472154963680387
"frozenset({'Q18A', 'Q21A', 'Q06B', 'Q15A'})","frozenset({'ALTA', 'Q19B', 'Q03A'})",0.8007781210664835
"frozenset({'Q18A', 'Q19B', 'Q06B', 'Q15A'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.8227133787914414
"frozenset({'Q12A', 'Q19B', 'Q03A', 'Q15A', 'Q18A', 'Q10A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q03A', 'Q15A', 'Q10A'})","frozenset({'ALTA', 'Q18A'})",0.9033660694204964
"frozenset({'Q12A', 'Q19B', 'Q03A', 'Q18A', 'Q10A'})","frozenset({'ALTA', 'Q15A'})",0.8249469432463887
"frozenset({'Q12A', 'Q19B', 'Q15A', 'Q18A', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9957854722750187
"frozenset({'Q19B', 'Q03A', 'Q15A', 'Q18A', 'Q10A'})","frozenset({'Q12A', 'ALTA'})",0.9172566034863364
"frozenset({'Q12A', 'Q10A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8994551018884825
"frozenset({'Q12A', 'Q18A', 'Q19B', 'Q10A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8209565335876823
"frozenset({'Q10A', 'Q19B', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.8252859393192248
"frozenset({'Q18A', 'Q19B', 'Q10A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9130863074941274
"frozenset({'Q10A', 'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A', 'Q03A'})",0.8214042263122018
"frozenset({'Q21A', 'Q12A', 'Q03A', 'Q15A', 'Q18A', 'Q10A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q12A', 'Q03A', 'Q15A', 'Q10A'})","frozenset({'ALTA', 'Q18A'})",0.8865908307480178
"frozenset({'Q21A', 'Q12A', 'Q03A', 'Q18A', 'Q10A'})","frozenset({'ALTA', 'Q15A'})",0.8534642951951155
"frozenset({'Q21A', 'Q12A', 'Q15A', 'Q18A', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9959727385377943
"frozenset({'Q21A', 'Q03A', 'Q15A', 'Q18A', 'Q10A'})","frozenset({'Q12A', 'ALTA'})",0.9272478188766313
"frozenset({'Q12A', 'Q03A', 'Q15A', 'Q18A', 'Q10A'})","frozenset({'ALTA', 'Q21A'})",0.8325241147148313
"frozenset({'Q12A', 'Q10A', 'Q21A', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8827567270730368
"frozenset({'Q12A', 'Q18A', 'Q21A', 'Q10A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.849798453710434
"frozenset({'Q10A', 'Q21A', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.8197348291687914
"frozenset({'Q18A', 'Q21A', 'Q10A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9231873653984206
"frozenset({'Q12A', 'Q18A', 'Q10A', 'Q15A'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.8288752819851756
"frozenset({'Q10A', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A', 'Q03A'})",0.8158863088440553
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q03A', 'Q18A', 'Q10A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q03A', 'Q10A'})","frozenset({'ALTA', 'Q18A'})",0.8854550818704824
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q18A', 'Q10A'})","frozenset({'ALTA', 'Q03A'})",0.9957697412076973
"frozenset({'Q21A', 'Q19B', 'Q03A', 'Q18A', 'Q10A'})","frozenset({'Q12A', 'ALTA'})",0.9078191167574108
"frozenset({'Q12A', 'Q19B', 'Q03A', 'Q18A', 'Q10A'})","frozenset({'ALTA', 'Q21A'})",0.8218662285205723
"frozenset({'Q19B', 'Q12A', 'Q21A', 'Q10A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8817480719794345
"frozenset({'Q19B', 'Q18A', 'Q21A', 'Q10A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9033107599699022
"frozenset({'Q12A', 'Q18A', 'Q19B', 'Q10A'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.8178907208066495
"frozenset({'Q12A', 'Q19B', 'Q03A', 'Q15A', 'Q11A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q03A', 'Q15A', 'Q11A'})","frozenset({'ALTA', 'Q18A'})",0.8816079295154184
"frozenset({'Q12A', 'Q19B', 'Q03A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q15A'})",0.8552350427350427
"frozenset({'Q12A', 'Q19B', 'Q15A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9960339062135469
"frozenset({'Q19B', 'Q03A', 'Q15A', 'Q11A', 'Q18A'})","frozenset({'Q12A', 'ALTA'})",0.8988070175438596
"frozenset({'Q12A', 'Q11A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8782227098189797
"frozenset({'Q12A', 'Q11A', 'Q18A', 'Q19B'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.851652370503358
"frozenset({'Q11A', 'Q18A', 'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8951635448700027
"frozenset({'Q21A', 'Q12A', 'Q03A', 'Q15A', 'Q11A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q12A', 'Q03A', 'Q15A', 'Q11A'})","frozenset({'ALTA', 'Q18A'})",0.8629407850964737
"frozenset({'Q21A', 'Q12A', 'Q03A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q15A'})",0.8713736028827949
"frozenset({'Q21A', 'Q12A', 'Q15A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9957426018983807
"frozenset({'Q21A', 'Q03A', 'Q15A', 'Q11A', 'Q18A'})","frozenset({'Q12A', 'ALTA'})",0.9123289423199898
"frozenset({'Q12A', 'Q03A', 'Q15A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q21A'})",0.8609619214290024
"frozenset({'Q12A', 'Q11A', 'Q21A', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8590955621123623
"frozenset({'Q12A', 'Q11A', 'Q18A', 'Q21A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8675057764806032
"frozenset({'Q11A', 'Q18A', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9083211307060546
"frozenset({'Q12A', 'Q11A', 'Q18A', 'Q15A'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.8571342745569239
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q03A', 'Q15A', 'Q11A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q03A', 'Q11A'})","frozenset({'ALTA', 'Q15A'})",0.8544443700180855
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q15A', 'Q11A'})","frozenset({'ALTA', 'Q03A'})",0.9962511715089034
"frozenset({'Q21A', 'Q19B', 'Q03A', 'Q15A', 'Q11A'})","frozenset({'Q12A', 'ALTA'})",0.9169721802889799
"frozenset({'Q12A', 'Q19B', 'Q03A', 'Q15A', 'Q11A'})","frozenset({'ALTA', 'Q21A'})",0.8780286343612335
"frozenset({'Q19B', 'Q12A', 'Q11A', 'Q21A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8510808646917533
"frozenset({'Q19B', 'Q11A', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.913295625402735
"frozenset({'Q12A', 'Q11A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.8746571585298957
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q03A', 'Q11A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q03A', 'Q11A'})","frozenset({'ALTA', 'Q18A'})",0.863487172617054
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.995982384300394
"frozenset({'Q21A', 'Q19B', 'Q03A', 'Q11A', 'Q18A'})","frozenset({'Q12A', 'ALTA'})",0.8904469157974719
"frozenset({'Q12A', 'Q19B', 'Q03A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q21A'})",0.8607772435897436
"frozenset({'Q19B', 'Q12A', 'Q11A', 'Q21A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.860088070456365
"frozenset({'Q19B', 'Q11A', 'Q18A', 'Q21A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8863448844884487
"frozenset({'Q12A', 'Q11A', 'Q18A', 'Q19B'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.8571713544783564
"frozenset({'Q21A', 'Q19B', 'Q03A', 'Q15A', 'Q11A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q19B', 'Q03A', 'Q15A', 'Q11A'})","frozenset({'ALTA', 'Q18A'})",0.8876428725469053
"frozenset({'Q21A', 'Q19B', 'Q03A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q15A'})",0.8529391448504525
"frozenset({'Q21A', 'Q19B', 'Q15A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9960474308300395
"frozenset({'Q19B', 'Q03A', 'Q15A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q21A'})",0.8665263157894737
"frozenset({'Q19B', 'Q11A', 'Q21A', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8840839120784707
"frozenset({'Q19B', 'Q11A', 'Q18A', 'Q21A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8490099009900989
"frozenset({'Q11A', 'Q18A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.8630136986301369
"frozenset({'Q13A', 'Q12A', 'Q19B', 'Q03A', 'Q15A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q12A', 'Q19B', 'Q03A', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.8409871517618623
"frozenset({'Q13A', 'Q12A', 'Q19B', 'Q03A', 'Q18A'})","frozenset({'ALTA', 'Q15A'})",0.8263233547903256
"frozenset({'Q13A', 'Q12A', 'Q19B', 'Q15A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.995707508095489
"frozenset({'Q13A', 'Q19B', 'Q03A', 'Q15A', 'Q18A'})","frozenset({'Q12A', 'ALTA'})",0.9675106102736718
"frozenset({'Q12A', 'Q13A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8374184558870098
"frozenset({'Q12A', 'Q18A', 'Q13A', 'Q19B'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.822621788091831
"frozenset({'Q13A', 'Q19B', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.8136615384615384
"frozenset({'Q18A', 'Q13A', 'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.963351548269581
"frozenset({'Q13A', 'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A', 'Q03A'})",0.8102212145352043
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q03A', 'Q15A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q03A', 'Q18A'})","frozenset({'ALTA', 'Q15A'})",0.8592662172615758
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q15A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.995072945994369
"frozenset({'Q13A', 'Q21A', 'Q03A', 'Q15A', 'Q18A'})","frozenset({'Q12A', 'ALTA'})",0.9748009778725004
"frozenset({'Q12A', 'Q18A', 'Q13A', 'Q21A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8551083250852305
"frozenset({'Q18A', 'Q13A', 'Q21A', 'Q03A'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.8279295107277858
"frozenset({'Q18A', 'Q13A', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9699975049900199
"frozenset({'Q18A', 'Q13A', 'Q21A'})","frozenset({'Q12A', 'ALTA', 'Q03A', 'Q15A'})",0.8238940397350993
"frozenset({'Q13A', 'Q12A', 'Q24E', 'Q03A', 'Q15A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q12A', 'Q24E', 'Q03A', 'Q18A'})","frozenset({'ALTA', 'Q15A'})",0.8142702832453192
"frozenset({'Q13A', 'Q12A', 'Q24E', 'Q15A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9945030782761654
"frozenset({'Q13A', 'Q24E', 'Q03A', 'Q15A', 'Q18A'})","frozenset({'Q12A', 'ALTA'})",0.975976407969503
"frozenset({'Q12A', 'Q18A', 'Q13A', 'Q24E'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8097511487736468
"frozenset({'Q18A', 'Q13A', 'Q24E', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9705314355196338
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q19B', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q19B', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.8506064690026954
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.996054604276809
"frozenset({'Q13A', 'Q21A', 'Q19B', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9727959309494452
"frozenset({'Q13A', 'Q12A', 'Q19B', 'Q03A', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.8028876733240047
"frozenset({'Q19B', 'Q12A', 'Q13A', 'Q21A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8474087003222341
"frozenset({'Q19B', 'Q13A', 'Q21A', 'Q03A'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.8175518134715026
"frozenset({'Q19B', 'Q13A', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9689874875259077
"frozenset({'Q19B', 'Q13A', 'Q21A'})","frozenset({'Q12A', 'ALTA', 'Q03A', 'Q15A'})",0.8144396412671786
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q24E', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q24E', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.8490155970340068
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q24E', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9948318478016628
"frozenset({'Q13A', 'Q21A', 'Q24E', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9817429226106881
"frozenset({'Q12A', 'Q13A', 'Q21A', 'Q24E'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8448034601195777
"frozenset({'Q13A', 'Q21A', 'Q03A', 'Q24E'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.8256869327365411
"frozenset({'Q15A', 'Q13A', 'Q21A', 'Q24E'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9766176470588236
"frozenset({'Q13A', 'Q21A', 'Q24E'})","frozenset({'Q12A', 'ALTA', 'Q03A', 'Q15A'})",0.8216008907583818
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q19B', 'Q03A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q19B', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8360512129380053
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q19B', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9962261120925003
"frozenset({'Q13A', 'Q21A', 'Q19B', 'Q03A', 'Q18A'})","frozenset({'Q12A', 'ALTA'})",0.9626037706571495
"frozenset({'Q19B', 'Q12A', 'Q13A', 'Q21A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.832908163265306
"frozenset({'Q19B', 'Q13A', 'Q21A', 'Q03A'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.803562176165803
"frozenset({'Q19B', 'Q18A', 'Q13A', 'Q21A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9588839941262848
"frozenset({'Q19B', 'Q13A', 'Q21A'})","frozenset({'Q12A', 'ALTA', 'Q18A', 'Q03A'})",0.8005032582747273
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q24E', 'Q03A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q24E', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9949828580985032
"frozenset({'Q13A', 'Q21A', 'Q24E', 'Q03A', 'Q18A'})","frozenset({'Q12A', 'ALTA'})",0.9715848779292888
"frozenset({'Q18A', 'Q13A', 'Q21A', 'Q24E'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9666910390770981
"frozenset({'Q17B', 'Q12A', 'Q19B', 'Q03A', 'Q15A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17B', 'Q12A', 'Q19B', 'Q03A', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.9350987489680573
"frozenset({'Q17B', 'Q12A', 'Q19B', 'Q03A', 'Q18A'})","frozenset({'ALTA', 'Q15A'})",0.9789907585931785
"frozenset({'Q17B', 'Q12A', 'Q19B', 'Q15A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9962787550744248
"frozenset({'Q17B', 'Q12A', 'Q03A', 'Q15A', 'Q18A'})","frozenset({'ALTA', 'Q19B'})",0.8053048947224499
"frozenset({'Q17B', 'Q19B', 'Q03A', 'Q15A', 'Q18A'})","frozenset({'Q12A', 'ALTA'})",0.9476156766844713
"frozenset({'Q12A', 'Q03A', 'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q15A'})",0.9134048756280628
"frozenset({'Q12A', 'Q19B', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.9317261452796759
"frozenset({'Q12A', 'Q18A', 'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.9752947410253012
"frozenset({'Q12A', 'Q18A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q19B', 'Q03A'})",0.8020152505446623
"frozenset({'Q03A', 'Q19B', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.8861940298507462
"frozenset({'Q18A', 'Q03A', 'Q19B', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.9264502327922485
"frozenset({'Q18A', 'Q19B', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9440312860623157
"frozenset({'Q12A', 'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q03A', 'Q15A'})",0.9100179222544958
"frozenset({'Q03A', 'Q19B', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q18A', 'Q15A'})",0.8643460906316036
"frozenset({'Q19B', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A', 'Q03A'})",0.882899628252788
"frozenset({'Q18A', 'Q19B', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q03A', 'Q15A'})",0.9228503384306843
"frozenset({'Q19B', 'Q17B'})","frozenset({'Q12A', 'Q03A', 'Q15A', 'ALTA', 'Q18A'})",0.8610104081393989
"frozenset({'Q21A', 'Q17B', 'Q12A', 'Q03A', 'Q15A', 'Q18A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q17B', 'Q12A', 'Q03A', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.9199934376025374
"frozenset({'Q21A', 'Q17B', 'Q12A', 'Q03A', 'Q18A'})","frozenset({'ALTA', 'Q15A'})",0.9824797056590551
"frozenset({'Q21A', 'Q17B', 'Q12A', 'Q15A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9961511132164851
"frozenset({'Q21A', 'Q17B', 'Q03A', 'Q15A', 'Q18A'})","frozenset({'Q12A', 'ALTA'})",0.9528745397904276
"frozenset({'Q17B', 'Q12A', 'Q03A', 'Q15A', 'Q18A'})","frozenset({'ALTA', 'Q21A'})",0.9200437517090511
"frozenset({'Q12A', 'Q03A', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q15A'})",0.9016507664272697
"frozenset({'Q12A', 'Q21A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.9164850730006537
"frozenset({'Q12A', 'Q18A', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.9786503781268178
"frozenset({'Q03A', 'Q21A', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.8767458828434438
"frozenset({'Q18A', 'Q03A', 'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.9348188486330296
"frozenset({'Q18A', 'Q21A', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9491114245416078
"frozenset({'Q12A', 'Q03A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q21A'})",0.839932098457237
"frozenset({'Q12A', 'Q18A', 'Q03A', 'Q17B'})","frozenset({'ALTA', 'Q21A', 'Q15A'})",0.900396060800685
"frozenset({'Q12A', 'Q18A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.9162854030501089
"frozenset({'Q18A', 'Q03A', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q21A'})",0.8691361851622236
"frozenset({'Q12A', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q03A', 'Q15A'})",0.8980888319453342
"frozenset({'Q03A', 'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q18A', 'Q15A'})",0.8579223825794278
"frozenset({'Q21A', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A', 'Q03A'})",0.8732869601328903
"frozenset({'Q18A', 'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q03A', 'Q15A'})",0.9310936462253708
"frozenset({'Q12A', 'Q03A', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q21A', 'Q15A'})",0.8193551529320086
"frozenset({'Q12A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q21A', 'Q03A'})",0.8365489806066633
"frozenset({'Q12A', 'Q18A', 'Q17B'})","frozenset({'ALTA', 'Q21A', 'Q03A', 'Q15A'})",0.8967006023133094
"frozenset({'Q18A', 'Q03A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q21A', 'Q15A'})",0.8490889819815273
"frozenset({'Q18A', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q21A', 'Q03A'})",0.8655587569458736
"frozenset({'Q21A', 'Q17B'})","frozenset({'Q12A', 'Q03A', 'Q15A', 'ALTA', 'Q18A'})",0.8544364873787393
"frozenset({'Q12A', 'Q17B'})","frozenset({'Q21A', 'Q03A', 'Q15A', 'ALTA', 'Q18A'})",0.8159771062715235
"frozenset({'Q18A', 'Q17B'})","frozenset({'Q21A', 'Q12A', 'Q03A', 'Q15A', 'ALTA'})",0.8455468435866506
"frozenset({'Q21A', 'Q17B', 'Q12A', 'Q19B', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q17B', 'Q12A', 'Q19B', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.9812250962382656
"frozenset({'Q21A', 'Q17B', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9965704094931065
"frozenset({'Q21A', 'Q17B', 'Q19B', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9546619357382219
"frozenset({'Q17B', 'Q12A', 'Q19B', 'Q03A', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.9226519337016574
"frozenset({'Q19B', 'Q12A', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.9777254374158815
"frozenset({'Q19B', 'Q03A', 'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.9357248663618214
"frozenset({'Q19B', 'Q21A', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9512243027366766
"frozenset({'Q12A', 'Q03A', 'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q21A', 'Q15A'})",0.9012468209168166
"frozenset({'Q12A', 'Q19B', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.9193242217160212
"frozenset({'Q03A', 'Q19B', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q21A'})",0.874398170438132
"frozenset({'Q19B', 'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q03A', 'Q15A'})",0.932242540904716
"frozenset({'Q12A', 'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q21A', 'Q03A', 'Q15A'})",0.8979049502502935
"frozenset({'Q03A', 'Q19B', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q21A', 'Q15A'})",0.852841042498239
"frozenset({'Q19B', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q21A', 'Q03A'})",0.8711476196186593
"frozenset({'Q19B', 'Q17B'})","frozenset({'Q21A', 'Q12A', 'Q03A', 'Q15A', 'ALTA'})",0.8495497602619576
