antecedents,consequents,confidence
"frozenset({'Q18A', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8577302168403266
"frozenset({'Q13A', 'Q15A', 'Q17A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q19B', 'Q15A', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.970889220069548
"frozenset({'Q13A', 'Q12A', 'Q19B', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8033541598158502
"frozenset({'Q17A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8975018368846437
"frozenset({'Q17A', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8467203881812669
"frozenset({'Q13A', 'Q15A', 'Q21A', 'Q12A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8137747773628268
"frozenset({'Q13A', 'Q21A', 'Q17A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9760530622792661
"frozenset({'Q21A', 'Q12A', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9062624970007198
"frozenset({'Q21A', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8618040766656525
"frozenset({'Q13A', 'Q15A', 'Q12A', 'Q21B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q12A', 'Q17A', 'Q21B'})","frozenset({'BAIXA', 'Q15A'})",0.801450589301904
"frozenset({'Q13A', 'Q21B', 'Q17A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9703622392974753
"frozenset({'Q13A', 'Q21B', 'Q12A', 'Q15A'})","frozenset({'BAIXA', 'Q17A'})",0.8717948717948718
"frozenset({'Q12A', 'Q17A', 'Q21B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9136006614303431
"frozenset({'Q13A', 'Q21B', 'Q15A'})","frozenset({'Q12A', 'BAIXA', 'Q17A'})",0.8455284552845529
"frozenset({'Q21B', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8615144722736576
"frozenset({'Q13A', 'Q15A', 'Q12A', 'Q23B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q12A', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8138281490606714
"frozenset({'Q13A', 'Q17A', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9770752449621003
"frozenset({'Q12A', 'Q17A', 'Q15A', 'Q23B'})","frozenset({'Q13A', 'BAIXA'})",0.9203308663474098
"frozenset({'Q17A', 'Q15A', 'Q23B'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8813474526807304
"frozenset({'Q13A', 'Q15A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q12A', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8204657799520969
"frozenset({'Q13A', 'Q24E', 'Q17A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9777130017610979
"frozenset({'Q12A', 'Q24E', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9208945833095006
"frozenset({'Q24E', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.880984952120383
"frozenset({'Q13A', 'Q18A', 'Q15A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q19B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9715014513149793
"frozenset({'Q13A', 'Q18A', 'Q19B', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8325795266093774
"frozenset({'Q13A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q18A', 'BAIXA'})",0.819422805846131
"frozenset({'Q18A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8677036687878074
"frozenset({'Q13A', 'Q18A', 'Q19B'})","frozenset({'Q12A', 'BAIXA', 'Q15A'})",0.8018730942355162
"frozenset({'Q18A', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.819422805846131
"frozenset({'Q13A', 'Q18A', 'Q21A', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q21A'})","frozenset({'BAIXA', 'Q15A'})",0.8426710329607746
"frozenset({'Q13A', 'Q18A', 'Q15A', 'Q21A'})","frozenset({'BAIXA', 'Q12A'})",0.9758450123660347
"frozenset({'Q18A', 'Q21A', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8692172125128508
"frozenset({'Q13A', 'Q18A', 'Q21A'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8168518390725279
"frozenset({'Q18A', 'Q21A', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8262599469496021
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q23B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8308720402607045
"frozenset({'Q13A', 'Q18A', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9770081490104772
"frozenset({'Q18A', 'Q12A', 'Q15A', 'Q23B'})","frozenset({'Q13A', 'BAIXA'})",0.902904787520172
"frozenset({'Q13A', 'Q18A', 'Q23B'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8068418522672648
"frozenset({'Q18A', 'Q15A', 'Q23B'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8649089659910684
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8382229673093043
"frozenset({'Q13A', 'Q18A', 'Q24E', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9776445284494558
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9000360014400576
"frozenset({'Q13A', 'Q18A', 'Q24E'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8141112618724559
"frozenset({'Q18A', 'Q24E', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8600917431192662
"frozenset({'Q13A', 'Q15A', 'Q21A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q19B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9742837807353937
"frozenset({'Q13A', 'Q21A', 'Q19B', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8390480815930064
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.856264869151467
"frozenset({'Q13A', 'Q21A', 'Q19B'})","frozenset({'Q12A', 'BAIXA', 'Q15A'})",0.8121474238435502
"frozenset({'Q21A', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8123001692683844
"frozenset({'Q13A', 'Q19B', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q15A', 'Q19B'})","frozenset({'BAIXA', 'Q12A'})",0.9761539934878374
"frozenset({'Q13A', 'Q24E', 'Q12A', 'Q19B'})","frozenset({'BAIXA', 'Q15A'})",0.8343292133911762
"frozenset({'Q19B', 'Q12A', 'Q24E', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8906850751485493
"frozenset({'Q13A', 'Q19B', 'Q24E'})","frozenset({'Q12A', 'BAIXA', 'Q15A'})",0.8088398666878274
"frozenset({'Q19B', 'Q24E', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8506217140949678
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q23B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8339937011073859
"frozenset({'Q13A', 'Q21A', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9794773893330152
"frozenset({'Q21A', 'Q12A', 'Q15A', 'Q23B'})","frozenset({'Q13A', 'BAIXA'})",0.9010976948408341
"frozenset({'Q13A', 'Q21A', 'Q23B'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8114065434417317
"frozenset({'Q21A', 'Q15A', 'Q23B'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.866751135043818
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8426472607441989
"frozenset({'Q13A', 'Q21A', 'Q24E', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9807431082700759
"frozenset({'Q21A', 'Q24E', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8975502742230348
"frozenset({'Q13A', 'Q21A', 'Q24E'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.822213290460879
"frozenset({'Q21A', 'Q24E', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8623621162088105
"frozenset({'Q13A', 'Q12A', 'Q21B', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21B', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8201895925776523
"frozenset({'Q13A', 'Q21B', 'Q12A', 'Q15A'})","frozenset({'BAIXA', 'Q24E'})",0.8020710059171599
"frozenset({'Q13A', 'Q21B', 'Q24E', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9748291981301691
"frozenset({'Q21B', 'Q24E', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9171177266576455
"frozenset({'Q21B', 'Q24E', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.873389175257732
"frozenset({'Q13A', 'Q22B', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q12A', 'Q22B'})","frozenset({'BAIXA', 'Q15A'})",0.8319372282896829
"frozenset({'Q13A', 'Q24E', 'Q22B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9792810783824263
"frozenset({'Q24E', 'Q12A', 'Q22B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9102088167053364
"frozenset({'Q13A', 'Q24E', 'Q22B'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8097007223942208
"frozenset({'Q24E', 'Q22B', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8753765480307932
"frozenset({'Q13A', 'Q12A', 'Q24E', 'Q23B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8347391440174945
"frozenset({'Q13A', 'Q24E', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9808204092869596
"frozenset({'Q24E', 'Q12A', 'Q15A', 'Q23B'})","frozenset({'Q13A', 'BAIXA'})",0.9171100051484469
"frozenset({'Q13A', 'Q24E', 'Q23B'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8139517173101819
"frozenset({'Q24E', 'Q15A', 'Q23B'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8838170842636236
"frozenset({'Q13A', 'Q18A', 'Q17A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q19B', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9594092424964269
"frozenset({'Q13A', 'Q12A', 'Q19B', 'Q17A'})","frozenset({'Q18A', 'BAIXA'})",0.8277704702400528
"frozenset({'Q18A', 'Q12A', 'Q19B', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.8792350681103738
"frozenset({'Q18A', 'Q19B', 'Q17A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8066816215350106
"frozenset({'Q13A', 'Q18A', 'Q21A', 'Q12A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q17A', 'Q21A'})","frozenset({'BAIXA', 'Q12A'})",0.966278414427954
"frozenset({'Q18A', 'Q21A', 'Q12A', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.8871927554980594
"frozenset({'Q18A', 'Q21A', 'Q17A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8223021582733813
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q21B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q21B', 'Q12A'})","frozenset({'BAIXA', 'Q17A'})",0.9008749466495946
"frozenset({'Q13A', 'Q18A', 'Q21B', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9594318181818182
"frozenset({'Q18A', 'Q21B', 'Q12A', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.8933446196169718
"frozenset({'Q13A', 'Q18A', 'Q21B'})","frozenset({'Q17A', 'BAIXA', 'Q12A'})",0.8647956570726211
"frozenset({'Q18A', 'Q21B', 'Q17A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8170118056899556
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q23B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q17A'})",0.8115667024172923
"frozenset({'Q13A', 'Q18A', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9689716312056738
"frozenset({'Q18A', 'Q12A', 'Q17A', 'Q23B'})","frozenset({'Q13A', 'BAIXA'})",0.9059679498986922
"frozenset({'Q18A', 'Q17A', 'Q23B'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8491885359116023
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q17A'})",0.8139703827884884
"frozenset({'Q13A', 'Q18A', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9689350096454467
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.9053390515258871
"frozenset({'Q18A', 'Q24E', 'Q17A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8475996508583066
"frozenset({'Q13A', 'Q19B', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q17A', 'Q19B'})","frozenset({'BAIXA', 'Q12A'})",0.9665666080115931
"frozenset({'Q19B', 'Q12A', 'Q24E', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.8965914546327414
"frozenset({'Q19B', 'Q24E', 'Q17A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8380901094956024
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9734457701623755
"frozenset({'Q17A', 'Q21A', 'Q24E', 'Q12A'})","frozenset({'Q13A', 'BAIXA'})",0.9068193214106636
"frozenset({'Q17A', 'Q21A', 'Q24E'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8560271378983908
"frozenset({'Q13A', 'Q12A', 'Q21B', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21B', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q17A'})",0.8846308995562727
"frozenset({'Q13A', 'Q21B', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9648042234931808
"frozenset({'Q17A', 'Q21B', 'Q24E', 'Q12A'})","frozenset({'Q13A', 'BAIXA'})",0.9098641219790479
"frozenset({'Q13A', 'Q21B', 'Q24E'})","frozenset({'Q17A', 'BAIXA', 'Q12A'})",0.8538057231847381
"frozenset({'Q21B', 'Q24E', 'Q12A'})","frozenset({'Q13A', 'BAIXA', 'Q17A'})",0.8004379961675335
"frozenset({'Q17A', 'Q21B', 'Q24E'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8468816373817338
"frozenset({'Q13A', 'Q12A', 'Q24E', 'Q23B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q17A'})",0.8094345517025929
"frozenset({'Q13A', 'Q24E', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9738770907724112
"frozenset({'Q17A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'Q13A', 'BAIXA'})",0.9173305009736236
"frozenset({'Q17A', 'Q24E', 'Q23B'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8699009568574787
"frozenset({'Q13A', 'Q18A', 'Q21A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q19B', 'Q21A'})","frozenset({'BAIXA', 'Q12A'})",0.9664196387216305
"frozenset({'Q13A', 'Q21A', 'Q19B', 'Q12A'})","frozenset({'Q18A', 'BAIXA'})",0.8106847984458476
"frozenset({'Q18A', 'Q21A', 'Q19B', 'Q12A'})","frozenset({'Q13A', 'BAIXA'})",0.8446513510778262
"frozenset({'Q18A', 'Q13A', 'Q12A', 'Q24E', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q19B', 'Q24E', 'Q13A'})","frozenset({'BAIXA', 'Q12A'})",0.9684333593141076
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q19B'})","frozenset({'Q13A', 'BAIXA'})",0.8797238693689708
"frozenset({'Q13A', 'Q24E', 'Q12A', 'Q19B'})","frozenset({'Q18A', 'BAIXA'})",0.8136203650650733
"frozenset({'Q18A', 'Q19B', 'Q24E'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8258557660352278
"frozenset({'Q13A', 'Q18A', 'Q21A', 'Q12A', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q24E', 'Q21A'})","frozenset({'BAIXA', 'Q12A'})",0.9757335301716183
"frozenset({'Q18A', 'Q21A', 'Q24E', 'Q12A'})","frozenset({'Q13A', 'BAIXA'})",0.885085369936391
"frozenset({'Q18A', 'Q21A', 'Q24E'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8383542096083716
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q24E', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q24E', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9757964418700869
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'Q13A', 'BAIXA'})",0.9053742802303263
"frozenset({'Q18A', 'Q24E', 'Q23B'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8609235261909108
"frozenset({'Q18A', 'Q15A', 'Q14A', 'Q12A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q17A', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8002021563342319
"frozenset({'Q18A', 'Q14A', 'Q17A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9470236399886073
"frozenset({'Q18A', 'Q12A', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9899368822198404
"frozenset({'Q18A', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.936355956068713
"frozenset({'Q15A', 'Q14A', 'Q17A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q19B', 'Q15A', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9448977801175747
"frozenset({'Q17A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9890705363703158
"frozenset({'Q17A', 'Q19B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9331080495624295
"frozenset({'Q15A', 'Q14A', 'Q21A', 'Q12A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8030017542719772
"frozenset({'Q14A', 'Q21A', 'Q17A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9520838148062554
"frozenset({'Q21A', 'Q12A', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9884827641366073
"frozenset({'Q21A', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9399908731365988
"frozenset({'Q15A', 'Q14A', 'Q12A', 'Q21B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21B', 'Q17A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.944231336677486
"frozenset({'Q14A', 'Q21B', 'Q12A', 'Q15A'})","frozenset({'BAIXA', 'Q17A'})",0.8661914644049444
"frozenset({'Q12A', 'Q17A', 'Q21B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9921455146754857
"frozenset({'Q14A', 'Q21B', 'Q15A'})","frozenset({'Q12A', 'BAIXA', 'Q17A'})",0.8161877231763305
"frozenset({'Q21B', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9355813273560082
"frozenset({'Q21B', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q17A'})",0.8580622095101895
"frozenset({'Q21B', 'Q15A'})","frozenset({'Q14A', 'Q12A', 'BAIXA', 'Q17A'})",0.8072653884964681
"frozenset({'Q22B', 'Q15A', 'Q14A', 'Q12A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q17A', 'Q22B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9536599423631124
"frozenset({'Q12A', 'Q17A', 'Q22B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9916097327100564
"frozenset({'Q17A', 'Q22B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9446220598310117
"frozenset({'Q15A', 'Q14A', 'Q12A', 'Q23B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q12A', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8047107087282501
"frozenset({'Q14A', 'Q17A', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9580631578947367
"frozenset({'Q12A', 'Q17A', 'Q15A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9905964301262518
"frozenset({'Q17A', 'Q15A', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9486367047444342
"frozenset({'Q15A', 'Q14A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q12A', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8107147865924922
"frozenset({'Q14A', 'Q24E', 'Q17A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9572753367189225
"frozenset({'Q12A', 'Q24E', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9919350225933764
"frozenset({'Q12A', 'Q24E', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.802610265191836
"frozenset({'Q24E', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9489466484268125
"frozenset({'Q18A', 'Q15A', 'Q14A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q19B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9452473808977594
"frozenset({'Q18A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9710896378348651
"frozenset({'Q18A', 'Q14A', 'Q19B', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8221483205853009
"frozenset({'Q14A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q18A', 'BAIXA'})",0.8211652162359662
"frozenset({'Q18A', 'Q19B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9170561614363083
"frozenset({'Q18A', 'Q14A', 'Q21A', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q14A', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8358341247230137
"frozenset({'Q18A', 'Q21A', 'Q14A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9518385003604903
"frozenset({'Q18A', 'Q21A', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9694521956234396
"frozenset({'Q18A', 'Q21A', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8100380414774819
"frozenset({'Q18A', 'Q21A', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9215412536646657
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q21B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q21B'})","frozenset({'BAIXA', 'Q15A'})",0.8005938128531749
"frozenset({'Q18A', 'Q14A', 'Q15A', 'Q21B'})","frozenset({'BAIXA', 'Q12A'})",0.9411168655708173
"frozenset({'Q18A', 'Q21B', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9898164594434576
"frozenset({'Q18A', 'Q21B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9305354558610709
"frozenset({'Q18A', 'Q22B', 'Q14A', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q22B'})","frozenset({'BAIXA', 'Q15A'})",0.8223995271867611
"frozenset({'Q18A', 'Q14A', 'Q15A', 'Q22B'})","frozenset({'BAIXA', 'Q12A'})",0.9538443962070148
"frozenset({'Q18A', 'Q12A', 'Q22B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9792399718508092
"frozenset({'Q18A', 'Q12A', 'Q22B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8054215705190044
"frozenset({'Q18A', 'Q15A', 'Q22B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9327449446989162
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q23B', 'Q15A'})",frozenset({'BAIXA'}),1.0
